Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
74. Second Act,https://www.imdb.com/title/tt2126357/?ref_=sr_t_74,2018,1h 43m,PG-13,5.8,31K,A big-box store worker reinvents her life and her life-story and shows Madison Avenue what street smarts can do.
75. The Commuter,https://www.imdb.com/title/tt1590193/?ref_=sr_t_75,2018,1h 44m,PG-13,6.3,129K,An insurance salesman/ex-cop is caught up in a life-threatening conspiracy during his daily commute home.
76. The 15:17 to Paris,https://www.imdb.com/title/tt6802308/?ref_=sr_t_76,2018,1h 34m,PG-13,5.3,36K,Three courageous young Americans prevent a terrorist attack on a train bound for Paris.
77. Mile 22,https://www.imdb.com/title/tt4560436/?ref_=sr_t_77,2018,1h 34m,R,6.1,89K,"A small team of elite American intelligence officers, part of a top-secret tactical command unit, try to smuggle a mysterious police officer with sensitive information out of Indonesia."
78. Alpha,https://www.imdb.com/title/tt4244998/?ref_=sr_t_78,2018,1h 36m,PG-13,6.6,68K,"In the prehistoric past, a young man struggles to return home after being separated from his tribe during a buffalo hunt. He finds a similarly lost wolf companion and starts a friendship that would change humanity."
79. Peppermint,https://www.imdb.com/title/tt6850820/?ref_=sr_t_79,2018,1h 41m,R,6.5,73K,"Five years after her husband and daughter are killed in a senseless act of violence, a woman comes back from self-imposed exile to seek revenge against those responsible and the system that let them go free."
80. The Favourite,https://www.imdb.com/title/tt5083738/?ref_=sr_t_80,2018,1h 59m,R,7.5,245K,"In early 18th-century England, the status quo at the court is upset when a new servant arrives and endears herself to a frail Queen Anne."
81. Death Wish,https://www.imdb.com/title/tt1137450/?ref_=sr_t_81,2018,1h 47m,R,6.3,79K,"Dr. Paul Kersey is an experienced trauma surgeon, a man who has spent his life saving lives. After an attack on his family, Paul embarks on his own mission for justice."
82. The Spy Who Dumped Me,https://www.imdb.com/title/tt6663582/?ref_=sr_t_82,2018,1h 57m,R,6.0,85K,Best friends Audrey and Morgan unwittingly become entangled in an international conspiracy when one of them discovers that the boyfriend who dumped her was actually a spy.
83. Annihilation,https://www.imdb.com/title/tt2798920/?ref_=sr_t_83,2018,1h 55m,R,6.8,375K,"A biologist signs up for a dangerous, secret expedition in which the laws of nature don't apply."
84. Isle of Dogs,https://www.imdb.com/title/tt5104604/?ref_=sr_t_84,2018,1h 41m,PG-13,7.8,198K,"Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog."
85. Nobody's Fool,https://www.imdb.com/title/tt8097306/?ref_=sr_t_85,2018,1h 50m,R,5.0,8.3K,A woman is released from prison and reunites with her sister. She soon discovers that her sister is in an online relationship with a man who may not be what he seems.
86. Adrift,https://www.imdb.com/title/tt6306064/?ref_=sr_t_86,2018,1h 36m,PG-13,6.6,64K,"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history."
87. Robin Hood,https://www.imdb.com/title/tt4532826/?ref_=sr_t_87,2018,1h 56m,PG-13,5.3,83K,A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown.
88. Dragon Ball Super: Broly,https://www.imdb.com/title/tt7961060/?ref_=sr_t_88,2018,1h 40m,PG,7.7,34K,"Goku and Vegeta encounter Broly, a Saiyan warrior unlike any fighter they've faced before."
89. Super Troopers 2,https://www.imdb.com/title/tt0859635/?ref_=sr_t_89,2018,1h 39m,R,6.0,29K,"When a border dispute arises between the U.S. and Canada, the Super Troopers are tasked with establishing a Highway Patrol station in the disputed area."
90. Holmes & Watson,https://www.imdb.com/title/tt1255919/?ref_=sr_t_90,2018,1h 30m,PG-13,3.9,40K,A humorous take on Sir Arthur Conan Doyle's classic mysteries featuring Sherlock Holmes and Doctor Watson.
91. Slender Man,https://www.imdb.com/title/tt5690360/?ref_=sr_t_91,2018,1h 33m,PG-13,3.3,40K,"In a small town in Massachusetts, a group of friends, fascinated by the internet lore of the Slender Man, attempt to prove that he doesn't actually exist - until one of them mysteriously goes missing."
92. Teen Titans GO! To the Movies,https://www.imdb.com/title/tt7424200/?ref_=sr_t_92,2018,1h 24m,PG,6.7,23K,A villain's maniacal plan for world domination sidetracks five teenage superheroes who dream of Hollywood stardom.
93. The Hate U Give,https://www.imdb.com/title/tt5580266/?ref_=sr_t_93,2018,2h 13m,PG-13,7.5,42K,"Starr witnesses the fatal shooting of her childhood best friend Khalil at the hands of a police officer. Now, facing pressure from all sides of the community, Starr must find her voice and stand up for what's right."
94. Searching,https://www.imdb.com/title/tt7668870/?ref_=sr_t_94,2018,1h 42m,PG-13,7.6,185K,"After his teenage daughter goes missing, a desperate father tries to find clues on her laptop."
95. Winchester,https://www.imdb.com/title/tt1072748/?ref_=sr_t_95,2018,1h 39m,PG-13,5.5,38K,"Ensconced in her sprawling San Jose, California mansion, eccentric firearm heiress Sarah Winchester (Dame Helen Mirren) believes she is haunted by the souls of people killed by the Winchester repeating rifle."
96. On the Basis of Sex,https://www.imdb.com/title/tt4669788/?ref_=sr_t_96,2018,2h,PG-13,7.1,40K,"The true story of Ruth Bader Ginsburg, her struggles for equal rights, and the early cases of a historic career that lead to her nomination and confirmation as U.S. Supreme Court Associate Justice."
97. The Strangers: Prey at Night,https://www.imdb.com/title/tt1285009/?ref_=sr_t_97,2018,1h 25m,R,5.3,38K,A family of four staying at a secluded mobile home park for the night are stalked and then hunted by three masked psychopaths.
98. White Boy Rick,https://www.imdb.com/title/tt4537896/?ref_=sr_t_98,2018,1h 51m,R,6.5,45K,"The story of teenager Richard Wershe Jr., who became an undercover informant for the FBI during the 1980s and was ultimately arrested for drug-trafficking and sentenced to life in prison."
99. Won't You Be My Neighbor?,https://www.imdb.com/title/tt7681902/?ref_=sr_t_99,2018,1h 35m,PG-13,8.3,28K,"An exploration of the life, lessons, and legacy of iconic children's television host Fred Rogers."
100. Overlord,https://www.imdb.com/title/tt4530422/?ref_=sr_t_100,2018,1h 50m,R,6.6,110K,A small group of American soldiers find horror behind enemy lines on the eve of D-Day.
