Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description
29. Galaxy Quest,https://www.imdb.com/title/tt0177789/?ref_=sr_t_29,1999,1h 42m,PG,7.4,184K,"The alumni cast of a space opera television series have to play their roles as the real thing when an alien race needs their help. However, they also have to defend both Earth and the alien race from a reptilian warlord."
30. The Thomas Crown Affair,https://www.imdb.com/title/tt0155267/?ref_=sr_t_30,1999,1h 53m,R,6.9,103K,"A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective."
31. Blue Streak,https://www.imdb.com/title/tt0181316/?ref_=sr_t_31,1999,1h 33m,PG-13,6.4,91K,A former convict poses as a cop to retrieve a diamond he stole years ago.
32. End of Days,https://www.imdb.com/title/tt0146675/?ref_=sr_t_32,1999,2h 2m,R,5.8,119K,"At the end of the century, Satan visits New York in search of a bride. It's up to an ex-cop who now runs an elite security outfit to stop him."
33. The Bone Collector,https://www.imdb.com/title/tt0145681/?ref_=sr_t_33,1999,1h 58m,R,6.7,192K,A quadriplegic ex-homicide detective and his partner try to track down a serial killer who is terrorizing New York City.
34. Bowfinger,https://www.imdb.com/title/tt0131325/?ref_=sr_t_34,1999,1h 37m,PG-13,6.5,76K,"When a desperate movie producer fails to get a major star for his bargain-basement film, he decides to shoot the film secretly around him."
35. Deuce Bigalow: Male Gigolo,https://www.imdb.com/title/tt0205000/?ref_=sr_t_35,1999,1h 28m,R,5.7,82K,"An average aquarium cleaner house-sits for a gigolo, only to be forced to become one himself."
36. Life,https://www.imdb.com/title/tt0123964/?ref_=sr_t_36,1999,1h 48m,R,6.8,57K,"In 1932, two strangers are wrongfully convicted and develop a strong friendship in prison that lasts them through the 20th century."
37. She's All That,https://www.imdb.com/title/tt0160862/?ref_=sr_t_37,1999,1h 35m,PG-13,5.9,107K,"When Zack's famous girlfriend, Taylor, cheats on him with another boy and parts ways with him, he makes a bet with his friends to turn a socially inept Laney into their high school's next prom queen."
38. Fantasia 2000,https://www.imdb.com/title/tt0120910/?ref_=sr_t_38,1999,1h 15m,G,7.1,42K,An update of the original film with new interpretations of great works of classical music.
39. Three Kings,https://www.imdb.com/title/tt0120188/?ref_=sr_t_39,1999,1h 54m,R,7.1,184K,"In the aftermath of the Persian Gulf War, four soldiers set out to steal gold that was stolen from Kuwait, but they discover people who desperately need their help."
40. Bicentennial Man,https://www.imdb.com/title/tt0182789/?ref_=sr_t_40,1999,2h 12m,PG,6.9,128K,"The life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot."
41. The Cider House Rules,https://www.imdb.com/title/tt0124315/?ref_=sr_t_41,1999,2h 6m,PG-13,7.4,107K,"During World War II, an orphan grows up under the tutelage of a doctor who runs an orphanage. However, he yearns for freedom and soon decides to leave in order to make a life for himself."
42. Eyes Wide Shut,https://www.imdb.com/title/tt0120663/?ref_=sr_t_42,1999,2h 39m,TV-MA,7.5,394K,"A Manhattan doctor embarks on a bizarre, night-long odyssey after his wife's admission of unfulfilled longing."
43. Never Been Kissed,https://www.imdb.com/title/tt0151738/?ref_=sr_t_43,1999,1h 47m,PG-13,6.0,100K,A newspaper reporter enrolls in high school as part of research for a story.
44. Forces of Nature,https://www.imdb.com/title/tt0141098/?ref_=sr_t_44,1999,1h 45m,PG-13,5.5,37K,A soon-to-be-married man encounters an exciting stranger after his plane suffers an accident on takeoff.
45. Varsity Blues,https://www.imdb.com/title/tt0139699/?ref_=sr_t_45,1999,1h 46m,R,6.5,50K,A back-up quarterback is chosen to lead a Texas football team to victory after the star quarterback is injured.
46. Message in a Bottle,https://www.imdb.com/title/tt0139462/?ref_=sr_t_46,1999,2h 6m,PG-13,6.2,41K,"A woman discovers a tragic love letter in a bottle on a beach, and is determined to track down its author."
"47. South Park: Bigger, Longer & Uncut",https://www.imdb.com/title/tt0158983/?ref_=sr_t_47,1999,1h 21m,R,7.7,219K,"When Eric Cartman and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame."
48. The Hurricane,https://www.imdb.com/title/tt0174856/?ref_=sr_t_48,1999,2h 26m,R,7.6,105K,"The story of Rubin 'Hurricane' Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence."
49. Stigmata,https://www.imdb.com/title/tt0145531/?ref_=sr_t_49,1999,1h 43m,R,6.2,74K,"When a young woman becomes afflicted by stigmata, a priest is sent to investigate her case, which may have severe ramifications for his faith and for the Catholic Church itself."
50. Pokémon the Movie 2000,https://www.imdb.com/title/tt0210234/?ref_=sr_t_50,1999,1h 39m,G,6.1,25K,"Ash Ketchum must gather the three spheres of fire, ice and lightning in order to restore balance to the Orange Islands."
51. House on Haunted Hill,https://www.imdb.com/title/tt0185371/?ref_=sr_t_51,1999,1h 33m,R,5.6,62K,"An amusement park mogul offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past."
52. Anna and the King,https://www.imdb.com/title/tt0166485/?ref_=sr_t_52,1999,2h 28m,PG-13,6.7,40K,"The story of the romance between the King of Siam and widowed British schoolteacher, Anna Leonowens, during the 1860s."
53. Cruel Intentions,https://www.imdb.com/title/tt0139134/?ref_=sr_t_53,1999,1h 37m,R,6.8,212K,Two vicious step-siblings of an elite Manhattan prep school make a wager: to deflower the new headmaster's daughter before the start of term.
54. 10 Things I Hate About You,https://www.imdb.com/title/tt0147800/?ref_=sr_t_54,1999,1h 37m,PG-13,7.3,411K,"A high-school boy, Cameron, cannot date Bianca until her anti-social older sister, Kat, has a boyfriend. So, Cameron pays a mysterious boy, Patrick, to charm Kat."
55. Fight Club,https://www.imdb.com/title/tt0137523/?ref_=sr_t_55,1999,2h 19m,R,8.8,2.4M,An insomniac office worker and a devil-may-care soap maker form an underground fight club that evolves into much more.
56. My Favorite Martian,https://www.imdb.com/title/tt0120764/?ref_=sr_t_56,1999,1h 34m,PG,5.1,15K,A Martian lands on Earth and makes friends with a reporter.
57. 8MM,https://www.imdb.com/title/tt0134273/?ref_=sr_t_57,1999,2h 3m,R,6.6,146K,"A private investigator is hired to discover if a ""snuff film"" is authentic or not."
58. For Love of the Game,https://www.imdb.com/title/tt0126916/?ref_=sr_t_58,1999,2h 17m,PG-13,6.6,38K,"After 19 years of playing the game he's loved his whole life, Detroit Tigers pitcher Billy Chapel has to decide if he's going to risk everything and put everything out there."
59. Man on the Moon,https://www.imdb.com/title/tt0125664/?ref_=sr_t_59,1999,1h 58m,R,7.4,140K,The life and career of legendary comedian Andy Kaufman.
60. Instinct,https://www.imdb.com/title/tt0128278/?ref_=sr_t_60,1999,2h 6m,R,6.5,35K,"When noted anthropologist Dr. Ethan Powell, who left society to live in the jungle, is imprisoned for murder, it's up to young psychiatrist Theo Caulder to get through to him."
61. The Best Man,https://www.imdb.com/title/tt0168501/?ref_=sr_t_61,1999,2h,R,6.7,12K,"Just before his best friend's wedding, the life of a Chicago writer becomes crazy when his best friend guesses that his new book's story is based on his bride's fervent past."
62. Mickey Blue Eyes,https://www.imdb.com/title/tt0130121/?ref_=sr_t_62,1999,1h 42m,PG-13,5.9,39K,"An English auctioneer proposes to the daughter of a Mafia kingpin, only to realize that certain ""favors"" would be asked of him."
63. The 13th Warrior,https://www.imdb.com/title/tt0120657/?ref_=sr_t_63,1999,1h 42m,R,6.6,135K,"A man, having fallen in love with the wrong woman, is sent by the sultan himself on a diplomatic mission to a distant land as an ambassador. Stopping at a Viking village port to restock on supplies, he finds himself unwittingly embroiled in a quest to banish a mysterious threat in a distant Viking land."
64. October Sky,https://www.imdb.com/title/tt0132477/?ref_=sr_t_64,1999,1h 48m,PG,7.8,101K,"The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes."
65. Lake Placid,https://www.imdb.com/title/tt0139414/?ref_=sr_t_65,1999,1h 22m,R,5.8,67K,"Four people attempt to stop a gigantic crocodile, who is terrorizing residents in Black Lake, Maine."
66. Random Hearts,https://www.imdb.com/title/tt0156934/?ref_=sr_t_66,1999,2h 13m,R,5.4,25K,"Police Sergeant Dutch Van Den Broek (Harrison Ford) and U.S. Representative Kay Chandler (Dame Kristin Scott Thomas) lose their spouses in a plane crash, and they soon discover that their spouses were having an affair with each other."
67. Dogma,https://www.imdb.com/title/tt0120655/?ref_=sr_t_67,1999,2h 10m,R,7.3,233K,An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loop-hole and reenter Heaven.
68. Superstar,https://www.imdb.com/title/tt0167427/?ref_=sr_t_68,1999,1h 21m,PG-13,5.2,21K,"A nerdy Catholic schoolgirl, Mary Katherine Gallagher, dreams of superstardom."
69. Mystery Men,https://www.imdb.com/title/tt0132347/?ref_=sr_t_69,1999,2h 1m,PG-13,6.1,72K,A group of inept amateur superheroes must try to save the day when a supervillain threatens to destroy a major superhero and the city.
70. The Insider,https://www.imdb.com/title/tt0140352/?ref_=sr_t_70,1999,2h 37m,R,7.8,185K,A research chemist comes under personal and professional attack when he decides to appear in a 60 Minutes exposé on Big Tobacco.
"71. Girl, Interrupted",https://www.imdb.com/title/tt0172493/?ref_=sr_t_71,1999,2h 7m,R,7.3,222K,"Directionless teenager Susanna is rushed to Claymoore, a mental institution, after a supposed suicide attempt. There she befriends a group of troubled women who deeply influence her life."
72. The Out-of-Towners,https://www.imdb.com/title/tt0129280/?ref_=sr_t_72,1999,1h 30m,PG-13,5.5,15K,The remake of the 1970 Neil Simon comedy follows the adventures of married couple Henry and Nancy Clark as they are vexed by misfortune while in New York City for a job interview.
73. The Other Sister,https://www.imdb.com/title/tt0123209/?ref_=sr_t_73,1999,2h 9m,PG-13,6.4,13K,A mentally challenged young woman seeks independence by obtaining her own apartment and attending college while her family plans her sister's wedding.
74. Baby Geniuses,https://www.imdb.com/title/tt0118665/?ref_=sr_t_74,1999,1h 37m,PG,2.6,28K,"Scientists hold super intelligent talking babies captive, but things take a turn for the worse when a mix-up occurs between a baby genius and its twin."
75. The Story of Us,https://www.imdb.com/title/tt0160916/?ref_=sr_t_75,1999,1h 35m,R,6.0,25K,Ben and Katie Jordan are a married couple who go through hard times in fifteen years of marriage.
76. Blast from the Past,https://www.imdb.com/title/tt0124298/?ref_=sr_t_76,1999,1h 52m,PG-13,6.7,74K,A naive man comes out into the world after spending 35 years in a nuclear fallout shelter.
77. The Wood,https://www.imdb.com/title/tt0161100/?ref_=sr_t_77,1999,1h 46m,R,7.0,11K,"While dealing with a friend's cold feet on his wedding day, a writer reminisces about his youth with his best friends."
78. Arlington Road,https://www.imdb.com/title/tt0137363/?ref_=sr_t_78,1999,1h 57m,R,7.2,94K,A man begins to suspect his neighbors are not what they appear to be and their secrets could be deadly.
79. The Iron Giant,https://www.imdb.com/title/tt0129167/?ref_=sr_t_79,1999,1h 26m,PG,8.1,241K,A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.
80. Being John Malkovich,https://www.imdb.com/title/tt0120601/?ref_=sr_t_80,1999,1h 53m,R,7.7,360K,A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.
81. Magnolia,https://www.imdb.com/title/tt0175880/?ref_=sr_t_81,1999,3h 8m,R,8.0,336K,"An epic mosaic of interrelated characters in search of love, forgiveness and meaning in the San Fernando Valley."
82. Edtv,https://www.imdb.com/title/tt0131369/?ref_=sr_t_82,1999,2h 2m,PG-13,6.1,46K,A video store clerk agrees to have his life filmed by a camera crew for a television show.
83. At First Sight,https://www.imdb.com/title/tt0132512/?ref_=sr_t_83,1999,2h 8m,PG-13,6.0,15K,A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.
84. The Bachelor,https://www.imdb.com/title/tt0120596/?ref_=sr_t_84,1999,1h 41m,PG-13,5.1,19K,"A commitment-phobic man goes in search of a bride, including his fed-up girlfriend, to inherit his grandfather's one hundred million dollar inheritance."
85. Stir of Echoes,https://www.imdb.com/title/tt0164181/?ref_=sr_t_85,1999,1h 39m,R,6.9,90K,A man has visions of a missing neighborhood girl.
86. Doug's 1st Movie,https://www.imdb.com/title/tt0187819/?ref_=sr_t_86,1999,1h 17m,G,4.9,3.6K,Doug and his pal Skeeter set out to find the monster of Lucky Duck Lake.
87. Summer of Sam,https://www.imdb.com/title/tt0162677/?ref_=sr_t_87,1999,2h 22m,R,6.7,43K,"Spike Lee's take on the ""Son of Sam"" murders in New York City during the summer of 1977 centering on the residents of an Italian-American Northeast Bronx neighborhood who live in fear and distrust of one another."
88. Anywhere But Here,https://www.imdb.com/title/tt0149691/?ref_=sr_t_88,1999,1h 54m,PG-13,6.2,19K,A mother and daughter search for success in Beverly Hills.
89. The Ninth Gate,https://www.imdb.com/title/tt0142688/?ref_=sr_t_89,1999,2h 13m,R,6.7,203K,A dealer of rare books finds himself at the heart of a string of paranormal events when he is hired to find the last two copies of a text capable of summoning the devil.
90. An Ideal Husband,https://www.imdb.com/title/tt0122541/?ref_=sr_t_90,1999,1h 37m,PG-13,6.8,17K,"London 1895: Cabinet minister, Sir Chiltern, and bachelor, Lord Goring, are victims of scheming women."
91. Drive Me Crazy,https://www.imdb.com/title/tt0164114/?ref_=sr_t_91,1999,1h 31m,PG-13,5.8,22K,"Nicole and Chase used to be BFFs, then junior high happened. The high school centennial dance is coming but Nicole gets dumped. So does Chase. They stage a relationship to get at their exes. They visit each other's worlds. Love in the air?"
92. The Rage: Carrie 2,https://www.imdb.com/title/tt0144814/?ref_=sr_t_92,1999,1h 44m,R,4.8,19K,"A horrible massacre strikes up after an outcast teenage girl is taunted by a group of high school jocks, all of them unaware of her cutthroat telekinetic powers."
93. Go,https://www.imdb.com/title/tt0139239/?ref_=sr_t_93,1999,1h 42m,R,7.2,77K,The aftermath of a drug deal as told from three different points of view.
94. Bringing Out the Dead,https://www.imdb.com/title/tt0163988/?ref_=sr_t_94,1999,2h 1m,R,6.9,78K,"Haunted by the patients he failed to save, a monumentally burned-out Manhattan ambulance paramedic fights to maintain his sanity over three increasingly turbulent nights."
95. True Crime,https://www.imdb.com/title/tt0139668/?ref_=sr_t_95,1999,2h 7m,R,6.6,40K,Can an over-the-hill journalist uncover the evidence that can prove a death row inmate's innocence just hours before his execution?
96. Muppets from Space,https://www.imdb.com/title/tt0158811/?ref_=sr_t_96,1999,1h 27m,G,6.2,21K,"Gonzo is contacted by his alien family through his breakfast cereal. But when the men in black kidnap him, it's up to Kermit and the gang to rescue Gonzo and help him reunite with his long-lost family."
97. Eye of the Beholder,https://www.imdb.com/title/tt0120662/?ref_=sr_t_97,1999,1h 49m,R,5.0,16K,"A private eye shadows a female serial killer of men all over the U.S. without her knowing as he, strangely enough, occasionally acts as her guardian angel."
98. A Midsummer Night's Dream,https://www.imdb.com/title/tt0140379/?ref_=sr_t_98,1999,1h 56m,PG-13,6.4,28K,"Lovers' lives are complicated by city law, feuding faerie royalty, and... love."
99. The Corruptor,https://www.imdb.com/title/tt0142192/?ref_=sr_t_99,1999,1h 50m,R,6.1,20K,"With the aid from a New York City policeman, a top immigrant cop tries to stop drug-trafficking and corruption by immigrant Chinese Triads, but things get complicated when the Triads try to bribe the policeman."
100. Election,https://www.imdb.com/title/tt0126886/?ref_=sr_t_100,1999,1h 43m,R,7.2,108K,A high school teacher meets his match in an over-achieving student politician.
